,process_start,boiling_stop,stretch_stop,floppiness,flostard,flüber,lard,flubberiness
365,2018-07-22 20:34:00,2018-07-22 22:35:00,2018-07-22 22:56:00,high,3.3835179373845063,19.10487338389595,18229.162986196574,742881.9614666115
366,2018-07-22 21:10:00,2018-07-22 23:16:00,2018-07-22 23:37:00,medium,3.5477803715277068,18.0447144828693,19877.11920041734,763871.5257745173
367,2018-07-22 22:22:00,2018-07-23 00:30:00,2018-07-23 00:52:00,high,0.04504848428851795,19.475125870199637,19715.194402803038,567418.8668563523
368,2018-07-23 00:11:00,2018-07-23 02:12:00,2018-07-23 02:34:00,medium,2.529187462804025,21.17565195576336,21213.80482942184,596166.9810087983
369,2018-07-23 02:20:00,2018-07-23 04:29:00,2018-07-23 04:56:00,medium,1.0680042981078666,19.741966820295048,20285.097641830416,631654.3950671997
370,2018-07-23 03:09:00,2018-07-23 05:15:00,2018-07-23 05:39:00,low,0.6655021082182839,20.581095249371778,20241.55886715895,580314.8651990106
371,2018-07-23 05:20:00,2018-07-23 07:22:00,2018-07-23 07:51:00,high,0.3965660066830009,20.13534602228041,19802.729317811194,589942.4628020282
372,2018-07-23 05:35:00,2018-07-23 07:40:00,2018-07-23 08:03:00,high,2.4684421372541663,20.21619616867493,20357.63755698587,650238.335952841
373,2018-07-23 06:02:00,2018-07-23 08:08:00,2018-07-23 08:37:00,low,0.09151976639565038,19.70987821221416,21048.907315858778,542218.0239818478
374,2018-07-23 07:51:00,2018-07-23 09:54:00,2018-07-23 10:23:00,high,1.9284298585803072,20.99455832152848,21493.87233999859,584077.5913186672
375,2018-07-23 08:43:00,2018-07-23 10:50:00,2018-07-23 11:16:00,low,0.31397982073218134,19.92268235111182,19610.068444104185,595358.4624147542
376,2018-07-23 08:56:00,2018-07-23 11:01:00,2018-07-23 11:30:00,low,0.7325509507714266,20.768994114450834,19595.838760839,589969.3661164773
377,2018-07-23 10:29:00,2018-07-23 12:35:00,2018-07-23 13:00:00,medium,0.7663838173038656,18.382958640344672,21403.78573746026,655099.9752585297
378,2018-07-23 12:05:00,2018-07-23 14:14:00,2018-07-23 14:34:00,high,2.0431960368378372,20.340927265911844,20032.904351182748,641425.4232216763
379,2018-07-23 14:01:00,2018-07-23 16:10:00,2018-07-23 16:32:00,high,0.03099936930594404,19.208809893729587,21549.009852864987,531723.8885831053
380,2018-07-23 14:09:00,2018-07-23 16:12:00,2018-07-23 16:40:00,medium,2.2579519933694012,20.167082978805553,19986.95510627331,654126.4234756605
381,2018-07-23 16:37:00,2018-07-23 18:44:00,2018-07-23 19:12:00,low,0.10515811815029165,21.038123560252775,20921.489581198235,492821.8877519097
382,2018-07-23 16:42:00,2018-07-23 18:49:00,2018-07-23 19:10:00,medium,2.0010201294748513,20.642373968626984,21157.23898352666,607297.2403636164
383,2018-07-23 16:57:00,2018-07-23 18:59:00,2018-07-23 19:25:00,high,2.432156294212098,21.481620378176554,19933.65851856844,606723.3717366689
384,2018-07-23 21:14:00,2018-07-23 23:21:00,2018-07-23 23:43:00,high,1.47207418792181,20.586825328283826,20099.300261524986,615028.1244860507
385,2018-07-23 21:22:00,2018-07-23 23:28:00,2018-07-23 23:49:00,high,0.03581499679984424,20.939709653855758,19332.955112233903,515886.71556994854
386,2018-07-23 21:43:00,2018-07-23 23:47:00,2018-07-24 00:08:00,low,0.44025370725912727,19.84857755891948,20586.532368618053,588625.3523853641
387,2018-07-24 00:25:00,2018-07-24 02:32:00,2018-07-24 02:54:00,high,0.9823445315352198,19.202328714123315,19157.840057140427,669618.3133697482
388,2018-07-24 02:27:00,2018-07-24 04:35:00,2018-07-24 05:03:00,medium,0.14641315737846386,21.160111643932677,20266.92488934019,511482.30033771787
389,2018-07-24 04:10:00,2018-07-24 06:19:00,2018-07-24 06:40:00,low,1.7375863799571667,20.132921134962572,19767.669809244722,646758.4911569041
390,2018-07-24 05:11:00,2018-07-24 07:12:00,2018-07-24 07:39:00,high,0.0010446029579828202,22.342063622992395,21588.847240137045,359531.427988315
391,2018-07-24 06:18:00,2018-07-24 08:19:00,2018-07-24 08:47:00,high,1.188736510397901,22.067473021906995,19380.063592689556,562974.6524150615
392,2018-07-24 07:11:00,2018-07-24 09:14:00,2018-07-24 09:38:00,low,0.8322609197447794,20.76048687146084,20264.940858737453,580959.2241601466
393,2018-07-24 08:19:00,2018-07-24 10:19:00,2018-07-24 10:48:00,high,0.23970984836940906,20.765176439103477,17731.1553810876,598079.3632478483
394,2018-07-24 09:41:00,2018-07-24 11:48:00,2018-07-24 12:15:00,medium,0.9609591467054406,18.374045040222217,20073.67105599878,685864.5683175353
395,2018-07-24 09:45:00,2018-07-24 11:53:00,2018-07-24 12:14:00,low,1.9577542889560424,19.15721467219596,18605.35075964227,709103.1839413493
396,2018-07-24 12:08:00,2018-07-24 14:15:00,2018-07-24 14:37:00,high,1.2448128933361036,19.214551448822878,20967.930388823755,647775.8332115387
397,2018-07-24 14:07:00,2018-07-24 16:08:00,2018-07-24 16:28:00,high,1.0346591320146201,22.15589442810871,22028.03388841083,492399.8826682506
398,2018-07-24 15:26:00,2018-07-24 17:31:00,2018-07-24 17:54:00,low,1.146081556448752,21.43087477601831,19161.606053239902,590692.7029908344
399,2018-07-24 16:14:00,2018-07-24 18:18:00,2018-07-24 18:44:00,medium,0.6251287374763181,19.305937253736037,20630.127095658227,622198.0508547783
400,2018-07-24 16:15:00,2018-07-24 18:19:00,2018-07-24 18:46:00,low,0.505907970498289,20.54108098594664,19526.983288918727,587593.0675029722
401,2018-07-24 18:28:00,2018-07-24 20:29:00,2018-07-24 20:57:00,high,0.10793864561222741,20.360093420450543,18951.741305678217,566998.2588117309
402,2018-07-24 21:05:00,2018-07-24 23:07:00,2018-07-24 23:34:00,medium,0.02742136546706875,18.83775605420993,20768.594783551755,562195.0033626349
403,2018-07-24 21:56:00,2018-07-25 00:05:00,2018-07-25 00:33:00,high,0.5885229011176552,20.652629783450156,20198.778189281897,574021.3027229346
404,2018-07-24 22:56:00,2018-07-25 00:58:00,2018-07-25 01:21:00,high,0.9780987539093456,20.197106494611486,19506.236440652934,624775.8308559086
405,2018-07-24 23:43:00,2018-07-25 01:52:00,2018-07-25 02:13:00,low,0.39181345657878425,20.205669931332938,19720.027665745936,588508.041922961
406,2018-07-25 02:02:00,2018-07-25 04:08:00,2018-07-25 04:31:00,low,0.8027506743175644,18.365726557056675,20993.94172543044,664307.6592819827
407,2018-07-25 04:02:00,2018-07-25 06:08:00,2018-07-25 06:34:00,medium,1.1766898790155214,19.647552421440572,20496.99250660364,635697.2492490546
408,2018-07-25 04:13:00,2018-07-25 06:16:00,2018-07-25 06:38:00,low,0.04081928099043311,20.2927889572543,20006.25078651582,526747.7590098704
409,2018-07-25 08:30:00,2018-07-25 10:32:00,2018-07-25 10:56:00,high,1.0301243268659452,20.159874072413015,21351.1275088047,592725.6574252492
410,2018-07-25 11:38:00,2018-07-25 13:46:00,2018-07-25 14:11:00,low,1.8484830402606194,20.64870595340554,19998.101188641365,625031.7012241816
411,2018-07-25 15:30:00,2018-07-25 17:38:00,2018-07-25 18:00:00,high,1.4641048898175282,19.50069996818081,19516.266778031968,668220.13426622
412,2018-07-25 17:59:00,2018-07-25 20:02:00,2018-07-25 20:30:00,low,0.06883505740804949,19.871485183405355,20359.400815921657,544966.6730518072
413,2018-07-25 19:54:00,2018-07-25 22:01:00,2018-07-25 22:28:00,low,0.460901698807032,20.224645460266572,19733.44455502579,592603.2314655139
414,2018-07-25 19:59:00,2018-07-25 22:08:00,2018-07-25 22:31:00,medium,0.6906980361919135,21.229763588939072,18020.580693054973,604791.842542342
415,2018-07-26 00:59:00,2018-07-26 02:59:00,2018-07-26 03:24:00,high,0.5141171614841413,19.81394129981568,20317.671178997654,600617.9474582312
416,2018-07-26 01:40:00,2018-07-26 03:40:00,2018-07-26 04:07:00,high,0.2033911545322264,18.81256735188541,20433.84769558947,611092.5653477783
417,2018-07-26 02:35:00,2018-07-26 04:43:00,2018-07-26 05:05:00,low,2.2674869767364063,19.112170176659482,20937.39967904495,681618.3643400169
418,2018-07-26 02:57:00,2018-07-26 04:58:00,2018-07-26 05:24:00,medium,2.76602261463546,18.947333345218052,19303.27604510248,722975.8760575212
419,2018-07-26 03:21:00,2018-07-26 05:23:00,2018-07-26 05:43:00,high,0.09971321634424143,19.880712346219877,20962.4951629979,538781.9526472393
420,2018-07-26 05:36:00,2018-07-26 07:42:00,2018-07-26 08:05:00,high,0.26273866315350336,22.024968343340916,20259.79585818441,491986.8070487502
421,2018-07-26 08:47:00,2018-07-26 10:56:00,2018-07-26 11:18:00,low,0.0004420925583164684,19.92394364955395,19592.01540371833,508763.6671005662
422,2018-07-26 10:19:00,2018-07-26 12:21:00,2018-07-26 12:41:00,low,0.71986195129023,21.13428417078446,19249.527340937857,582597.6092899321
423,2018-07-26 13:30:00,2018-07-26 15:39:00,2018-07-26 15:59:00,low,1.6306778105251831,19.74883523957272,20266.354056053755,650236.7855382467
424,2018-07-26 16:25:00,2018-07-26 18:26:00,2018-07-26 18:46:00,medium,0.49508196343644306,19.296651567014756,19730.769601448115,631266.5623580496
425,2018-07-26 18:18:00,2018-07-26 20:24:00,2018-07-26 20:47:00,high,0.3485269711660874,18.891590328598486,19559.97012663709,639499.232927413
426,2018-07-26 18:29:00,2018-07-26 20:37:00,2018-07-26 20:58:00,high,0.5593238936226326,17.857229479201326,21582.45996316589,662630.2295058892
427,2018-07-26 19:43:00,2018-07-26 21:44:00,2018-07-26 22:05:00,high,0.5881713918428884,18.19518614505795,21544.693990562093,650558.9522483103
428,2018-07-26 21:03:00,2018-07-26 23:05:00,2018-07-26 23:27:00,low,3.0563640009132813,19.272708880146357,19072.970547167202,719087.1839145153
429,2018-07-27 01:53:00,2018-07-27 03:54:00,2018-07-27 04:18:00,high,0.016411037889285985,20.234322746629715,19257.946487444544,533910.7275867328
430,2018-07-27 03:29:00,2018-07-27 05:38:00,2018-07-27 06:05:00,high,0.2971418356702309,21.76706795173721,22153.20342578402,459374.3688379943
431,2018-07-27 03:39:00,2018-07-27 05:47:00,2018-07-27 06:12:00,high,0.00501520763111026,20.350459800829306,19986.862263481664,498451.70670846535
432,2018-07-27 04:06:00,2018-07-27 06:11:00,2018-07-27 06:34:00,medium,0.7598388939220885,19.73916390926516,19225.556232997656,638386.366648784
433,2018-07-27 06:32:00,2018-07-27 08:33:00,2018-07-27 09:02:00,high,1.5086900247488044,19.134672161318868,19535.21539601642,683441.9972341243
434,2018-07-27 07:10:00,2018-07-27 09:14:00,2018-07-27 09:39:00,low,1.824601314654234,19.80984978287589,20435.037395622436,650176.9247544901
435,2018-07-27 07:21:00,2018-07-27 09:21:00,2018-07-27 09:49:00,low,2.471686141803419,18.69566035769118,19039.560719847545,730765.2914202843
436,2018-07-27 08:46:00,2018-07-27 10:51:00,2018-07-27 11:13:00,medium,0.45050024296166125,19.101409768124405,20400.53584583309,623450.1262827759
437,2018-07-27 11:21:00,2018-07-27 13:29:00,2018-07-27 13:50:00,low,0.7525566742284983,20.764707591032877,19610.064863199525,590758.1220016403
438,2018-07-27 13:07:00,2018-07-27 15:12:00,2018-07-27 15:34:00,low,1.7385025901045483,19.917014524851382,20654.62591512888,639607.1998899287
439,2018-07-27 14:37:00,2018-07-27 16:38:00,2018-07-27 17:06:00,high,1.3969568958752319,19.726111533775224,20785.576436048494,634927.0201800577
440,2018-07-27 17:22:00,2018-07-27 19:31:00,2018-07-27 19:54:00,medium,0.408508838051907,19.49535413003235,19122.138037441775,629355.2504711158
441,2018-07-27 17:28:00,2018-07-27 19:31:00,2018-07-27 19:54:00,medium,1.193270242102967,20.381871150079512,19956.11226229505,616819.6186655101
442,2018-07-27 21:05:00,2018-07-27 23:13:00,2018-07-27 23:39:00,medium,2.1485073557115,19.644685015437812,21093.18587258472,654073.9169583579
443,2018-07-28 00:18:00,2018-07-28 02:18:00,2018-07-28 02:41:00,high,0.062121468713939226,20.215655425919426,21099.187716042095,511745.0569983802
444,2018-07-28 00:21:00,2018-07-28 02:21:00,2018-07-28 02:46:00,low,1.0664002738566238,20.586391728752083,21069.857227340384,581742.8508214604
445,2018-07-28 02:59:00,2018-07-28 05:00:00,2018-07-28 05:27:00,low,0.42111543470941265,18.78641974815642,19733.302275537473,646151.0569521579
446,2018-07-28 05:08:00,2018-07-28 07:08:00,2018-07-28 07:36:00,high,0.37887923714244626,19.191928516004563,19031.269395376185,640397.6164230708
447,2018-07-28 05:39:00,2018-07-28 07:41:00,2018-07-28 08:06:00,low,2.304429645822967,20.876795900698806,17871.08589150565,666870.31952162
448,2018-07-28 08:45:00,2018-07-28 10:51:00,2018-07-28 11:19:00,high,0.41616875295211947,20.287937076628516,21016.905277582548,559785.8586038222
449,2018-07-28 11:57:00,2018-07-28 13:58:00,2018-07-28 14:25:00,medium,3.6726173107449576,20.47787769160732,19142.33555568779,682060.6244866516
450,2018-07-28 12:17:00,2018-07-28 14:21:00,2018-07-28 14:44:00,high,1.1516407091973355,20.87253174877147,21251.626600186486,569390.9447367509
451,2018-07-28 13:26:00,2018-07-28 15:33:00,2018-07-28 16:02:00,high,0.8652251373229084,20.73448731706176,20801.948893031044,572447.2596183722
452,2018-07-28 16:42:00,2018-07-28 18:47:00,2018-07-28 19:13:00,high,4.636188594888098,18.80186840887416,19033.086165010052,760460.7390045058
453,2018-07-28 16:55:00,2018-07-28 19:01:00,2018-07-28 19:28:00,high,0.2633066451214786,19.473165927507324,20539.452636811333,589225.2225267749
454,2018-07-28 18:44:00,2018-07-28 20:50:00,2018-07-28 21:16:00,low,0.0701619039855209,21.612911014800535,19771.923569377122,490119.36024085456
455,2018-07-28 19:24:00,2018-07-28 21:31:00,2018-07-28 21:55:00,medium,0.04523981250289914,20.359471842248908,19376.701186233855,540904.9744519113
456,2018-07-28 19:33:00,2018-07-28 21:41:00,2018-07-28 22:10:00,medium,2.243379272871317,19.853184420381105,20417.2995328271,659042.5386804896
457,2018-07-28 19:36:00,2018-07-28 21:39:00,2018-07-28 22:06:00,low,1.302801558661521,19.47893766520004,22575.041563761544,610831.1697776875
458,2018-07-29 00:56:00,2018-07-29 03:02:00,2018-07-29 03:25:00,medium,1.261737187255467,18.150217894052027,22125.232341718278,675611.5933642976
459,2018-07-29 02:18:00,2018-07-29 04:25:00,2018-07-29 04:46:00,high,1.483606647684088,20.74164694098877,21269.61482159709,586187.1960771013
460,2018-07-29 08:05:00,2018-07-29 10:10:00,2018-07-29 10:38:00,medium,1.4155108900729352,19.528444723039215,19840.148442898775,660091.6414813634
461,2018-07-29 11:54:00,2018-07-29 13:56:00,2018-07-29 14:16:00,low,0.07816743228287112,20.26671057172739,20407.990395074215,530291.924572805
462,2018-07-29 12:23:00,2018-07-29 14:31:00,2018-07-29 15:00:00,medium,0.5507774075257085,19.71727028934408,21279.34997059659,588165.468193545
463,2018-07-29 13:47:00,2018-07-29 15:49:00,2018-07-29 16:16:00,high,0.494847256761854,20.46332912623285,21303.89716978078,552209.6658689259
464,2018-07-29 15:56:00,2018-07-29 18:01:00,2018-07-29 18:30:00,high,0.6554222482042139,19.48968990942925,19277.387286937166,641838.9903428295
465,2018-07-29 17:51:00,2018-07-29 20:00:00,2018-07-29 20:27:00,high,0.8713907775537904,20.6978889856485,19114.57732291689,609110.397422706
466,2018-07-29 18:26:00,2018-07-29 20:31:00,2018-07-29 20:56:00,low,0.044176854650286916,20.50559333121612,20456.51997828352,508755.92119962745
467,2018-07-30 01:30:00,2018-07-30 03:33:00,2018-07-30 04:02:00,high,2.8037093733607468,20.724269128687123,20581.611386289438,632453.5738329926
468,2018-07-30 03:22:00,2018-07-30 05:29:00,2018-07-30 05:58:00,low,0.9014037990512385,21.012240657409876,20144.123619515274,576568.539955312
469,2018-07-30 03:39:00,2018-07-30 05:45:00,2018-07-30 06:09:00,high,0.4789894377249444,20.651030358563425,20549.979508188822,559423.1974001213
470,2018-07-30 05:49:00,2018-07-30 07:53:00,2018-07-30 08:13:00,medium,5.340766953514087,19.197869168600082,20091.38140578635,739888.1516821522
471,2018-07-30 08:21:00,2018-07-30 10:22:00,2018-07-30 10:45:00,medium,0.3483892441997786,21.466892123819736,19138.580809869003,549315.3408948999
472,2018-07-30 09:17:00,2018-07-30 11:25:00,2018-07-30 11:51:00,medium,0.27948042160534925,19.84247117934957,20288.324423631435,581074.1268104649
473,2018-07-30 10:53:00,2018-07-30 12:55:00,2018-07-30 13:17:00,medium,3.940524919915044,21.521438765739113,20305.75469373198,624463.329079643
474,2018-07-30 11:20:00,2018-07-30 13:29:00,2018-07-30 13:52:00,medium,0.5356377830618546,20.659157425641705,18710.58018054561,602388.4045206216
475,2018-07-30 11:48:00,2018-07-30 13:56:00,2018-07-30 14:25:00,medium,0.9594071961360668,22.07485457472709,18713.258479110642,569732.553748643
476,2018-07-30 13:05:00,2018-07-30 15:07:00,2018-07-30 15:29:00,high,0.011881467592599863,18.949094351997005,20208.339957526634,558320.8439972515
477,2018-07-30 14:00:00,2018-07-30 16:00:00,2018-07-30 16:22:00,high,0.8544151793402343,19.70823319065074,20064.964398729862,628090.6872707104
478,2018-07-30 22:42:00,2018-07-31 00:46:00,2018-07-31 01:09:00,low,0.12332164665906761,21.856925936857543,17962.721435302985,539002.5647933041
479,2018-07-30 23:47:00,2018-07-31 01:55:00,2018-07-31 02:24:00,medium,0.4452532781480981,19.17036467297398,19495.408759604292,637357.5079590455
480,2018-07-31 00:16:00,2018-07-31 02:21:00,2018-07-31 02:49:00,high,0.35353201224797354,19.28214902612767,20093.650183357582,614427.65391297
481,2018-07-31 02:18:00,2018-07-31 04:19:00,2018-07-31 04:44:00,low,0.1740551022623227,19.834202594539107,19345.177617523597,588865.2148221344
482,2018-07-31 02:20:00,2018-07-31 04:28:00,2018-07-31 04:57:00,low,0.4314484685486593,20.272320830377886,20855.663179102856,565046.0891203171
483,2018-07-31 07:21:00,2018-07-31 09:24:00,2018-07-31 09:50:00,medium,2.7179609750255094,19.86178660783825,18835.68828666821,694681.0475828944
484,2018-07-31 10:02:00,2018-07-31 12:04:00,2018-07-31 12:24:00,medium,1.4838234940564465,20.78760518300283,19822.24185518696,612768.2437218147
485,2018-07-31 10:41:00,2018-07-31 12:44:00,2018-07-31 13:10:00,low,2.377245299896012,21.832780563633115,20014.845647931383,589969.1878929556
486,2018-07-31 11:02:00,2018-07-31 13:06:00,2018-07-31 13:35:00,low,0.07634637435338687,19.956818502623804,20934.456137820467,530584.8585207643
487,2018-07-31 13:18:00,2018-07-31 15:21:00,2018-07-31 15:43:00,low,0.46522738835875704,18.75415857430381,21411.820632410003,620509.2823282854
488,2018-07-31 13:47:00,2018-07-31 15:51:00,2018-07-31 16:15:00,low,0.4149128123451627,20.05146251737107,20576.314224879105,578620.0978988634
489,2018-07-31 14:18:00,2018-07-31 16:19:00,2018-07-31 16:46:00,medium,0.14117368902160107,19.332358923430334,20563.275554135478,578087.9828703394
490,2018-07-31 14:28:00,2018-07-31 16:30:00,2018-07-31 16:52:00,medium,2.037970782006761,23.22965050802927,20249.145997193824,521096.18591964035
491,2018-07-31 15:01:00,2018-07-31 17:06:00,2018-07-31 17:35:00,high,0.03877405321194703,20.089377562597285,19221.57817768219,552493.6242543482
492,2018-07-31 17:49:00,2018-07-31 19:53:00,2018-07-31 20:17:00,medium,0.2241799489961079,21.106036683025053,21609.457520945267,492665.4200173997
493,2018-07-31 19:09:00,2018-07-31 21:16:00,2018-07-31 21:41:00,medium,0.6864997416837655,20.04845317407713,20368.663951996652,600371.1508836175
494,2018-07-31 20:09:00,2018-07-31 22:14:00,2018-07-31 22:42:00,high,3.102691047839792,21.390642639271068,21159.198913001004,599776.1286370037
495,2018-07-31 21:09:00,2018-07-31 23:16:00,2018-07-31 23:36:00,low,0.0172857342077599,19.469738198059613,18901.760693026266,571964.2298013959
496,2018-07-31 21:34:00,2018-07-31 23:37:00,2018-08-01 00:01:00,high,1.4391031447486946,17.754403395014858,20015.841536224445,728368.1157434591
497,2018-07-31 22:59:00,2018-08-01 01:02:00,2018-08-01 01:28:00,high,0.3416887963499287,21.594984456365072,18662.988198835224,555380.4928498432
498,2018-07-31 23:24:00,2018-08-01 01:32:00,2018-08-01 02:00:00,medium,0.8264832509661129,21.62437507010701,19442.10303296588,564560.0857536972
499,2018-07-31 23:45:00,2018-08-01 01:54:00,2018-08-01 02:15:00,high,0.08670744593425267,18.326458592183993,20184.82873370858,615533.9078644868
500,2018-08-01 00:29:00,2018-08-01 02:37:00,2018-08-01 02:59:00,high,1.0044995604366604,21.15325519545651,19995.84070294018,578345.3592172432
501,2018-08-01 00:41:00,2018-08-01 02:44:00,2018-08-01 03:05:00,low,0.42860148236403545,18.672416654383,20601.196976430183,635636.9488437847
502,2018-08-01 04:07:00,2018-08-01 06:12:00,2018-08-01 06:36:00,medium,0.8169181966866993,19.760342528731115,18477.357325495715,654352.6649794237
503,2018-08-01 04:36:00,2018-08-01 06:45:00,2018-08-01 07:08:00,high,1.6396822402599665,19.692608037472837,20941.174552928867,641101.1625265538
504,2018-08-01 05:40:00,2018-08-01 07:48:00,2018-08-01 08:13:00,medium,3.1083733497385397,19.766457227783363,18608.121627391618,708679.885819863
505,2018-08-01 06:17:00,2018-08-01 08:25:00,2018-08-01 08:52:00,medium,0.9760038924792382,20.99928365179881,19427.167382662476,595311.7705982609
506,2018-08-01 07:01:00,2018-08-01 09:05:00,2018-08-01 09:33:00,low,0.07163871060430885,19.66412544247314,19241.275393284195,578842.1105856047
507,2018-08-01 07:05:00,2018-08-01 09:14:00,2018-08-01 09:34:00,high,0.5406988096575703,20.696923776987617,19144.7463622335,591925.4778637434
508,2018-08-01 08:33:00,2018-08-01 10:37:00,2018-08-01 11:01:00,low,0.30908753676593964,20.175143171959313,19779.168548611455,581420.1283137837
509,2018-08-01 09:40:00,2018-08-01 11:47:00,2018-08-01 12:16:00,low,1.5060686642566186,21.662257427708305,21829.435913725327,536023.0782986511
510,2018-08-01 11:40:00,2018-08-01 13:48:00,2018-08-01 14:13:00,medium,1.6260517434572495,19.59717926876068,18970.32798077203,678478.0066321304
511,2018-08-01 11:57:00,2018-08-01 14:02:00,2018-08-01 14:28:00,low,0.9148625912040563,19.720045216355096,20249.47189312831,626902.39033496
512,2018-08-01 12:24:00,2018-08-01 14:30:00,2018-08-01 14:53:00,medium,0.6124751816645178,20.39335146823967,19026.129318648662,610036.8801825182
513,2018-08-01 13:05:00,2018-08-01 15:12:00,2018-08-01 15:37:00,low,0.16775311317983502,17.91715511300006,19990.68978791246,650371.9278004627
514,2018-08-01 13:13:00,2018-08-01 15:14:00,2018-08-01 15:36:00,high,0.4211001787147343,21.824152521096533,20749.513887722664,502362.4021312138
515,2018-08-01 14:03:00,2018-08-01 16:07:00,2018-08-01 16:33:00,low,0.6951091550405524,21.166636773019803,18636.22461814126,593705.8361076269
516,2018-08-01 15:16:00,2018-08-01 17:22:00,2018-08-01 17:42:00,low,0.8379587737685976,18.471471970654882,21234.859118014836,657650.658874081
517,2018-08-01 15:52:00,2018-08-01 18:00:00,2018-08-01 18:22:00,low,0.03579984684613313,20.478173716539807,21095.417757530766,490767.5483637934
518,2018-08-01 17:56:00,2018-08-01 20:00:00,2018-08-01 20:28:00,high,1.070376415850255,19.559183803940545,19710.890341593786,649438.9434479424
519,2018-08-01 22:15:00,2018-08-02 00:22:00,2018-08-02 00:43:00,medium,0.35278630837556746,21.125863186176307,18738.9005213203,571881.9762795266
520,2018-08-01 23:08:00,2018-08-02 01:10:00,2018-08-02 01:31:00,high,0.9053771929109236,20.820332278088184,19905.100083581114,589311.3615373744
521,2018-08-02 01:40:00,2018-08-02 03:46:00,2018-08-02 04:09:00,low,0.9360097866736079,21.651523479035184,19146.8237979018,574772.0110873951
522,2018-08-02 02:02:00,2018-08-02 04:09:00,2018-08-02 04:32:00,medium,0.6484036343307975,19.468943550230474,20278.321127985408,623434.1489909041
523,2018-08-02 02:11:00,2018-08-02 04:19:00,2018-08-02 04:48:00,medium,1.089098386117114,19.38409747209455,20350.30231754569,645767.1360267194
524,2018-08-02 04:02:00,2018-08-02 06:04:00,2018-08-02 06:33:00,medium,0.9005276825376729,19.513366915058317,19974.381105994165,639616.0537572427
525,2018-08-02 04:55:00,2018-08-02 06:57:00,2018-08-02 07:18:00,medium,1.757389569733104,20.37801738850594,17702.604260400072,675878.1637608455
526,2018-08-02 05:15:00,2018-08-02 07:19:00,2018-08-02 07:39:00,low,0.4061838293522487,19.882074319038292,20581.875281264172,584715.264553473
527,2018-08-02 13:55:00,2018-08-02 16:02:00,2018-08-02 16:27:00,high,0.3328170894510198,18.39398521231803,20288.527807286933,644649.0037769248
528,2018-08-02 15:17:00,2018-08-02 17:25:00,2018-08-02 17:50:00,medium,0.33925426859974983,19.81480933381313,21279.257714425687,567572.4488622374
529,2018-08-02 17:17:00,2018-08-02 19:20:00,2018-08-02 19:49:00,medium,0.6017653138308461,19.24419154660759,18891.2209385235,655433.8455033841
530,2018-08-02 20:24:00,2018-08-02 22:28:00,2018-08-02 22:52:00,medium,2.3584145589885623,19.9635849675101,19775.46239654051,667971.1925317595
531,2018-08-02 22:42:00,2018-08-03 00:44:00,2018-08-03 01:10:00,high,0.23281703711396268,19.481219864333617,19776.19492237489,600952.6145421091
532,2018-08-03 00:30:00,2018-08-03 02:39:00,2018-08-03 03:00:00,medium,3.5158336888772297,20.77052583794813,19284.7236962225,666045.5906182561
533,2018-08-03 00:45:00,2018-08-03 02:46:00,2018-08-03 03:07:00,medium,0.1556659837017658,18.291872041459552,17838.09456720502,673387.4937273072
534,2018-08-03 01:41:00,2018-08-03 03:49:00,2018-08-03 04:16:00,low,0.7059753362915525,20.557822066005556,19529.850445579603,598239.3454103577
535,2018-08-03 02:06:00,2018-08-03 04:15:00,2018-08-03 04:40:00,low,0.8217983342594346,21.54768679235493,19291.57060629485,570684.1287728277
536,2018-08-03 02:34:00,2018-08-03 04:36:00,2018-08-03 05:01:00,medium,0.11251993482319464,19.745934143703476,18679.696395497653,596884.1062431572
537,2018-08-03 03:27:00,2018-08-03 05:28:00,2018-08-03 05:48:00,high,0.15078977031660426,21.250390374735723,20614.630837889246,499954.0365048079
538,2018-08-03 03:32:00,2018-08-03 05:36:00,2018-08-03 06:03:00,medium,0.9337303768980981,20.79338794617646,20010.492907182466,589446.2454218133
539,2018-08-03 03:44:00,2018-08-03 05:44:00,2018-08-03 06:05:00,low,1.4490817548903596,19.258937151585386,19492.258583737723,677491.1567185896
540,2018-08-03 04:52:00,2018-08-03 06:56:00,2018-08-03 07:25:00,high,0.29795371394116105,21.570128041155918,19266.84813695262,537975.5066382446
541,2018-08-03 05:07:00,2018-08-03 07:14:00,2018-08-03 07:42:00,low,0.05113997783084862,22.512191144741127,20144.53399589975,438553.5653688015
542,2018-08-03 06:22:00,2018-08-03 08:26:00,2018-08-03 08:48:00,medium,0.23983437872019361,18.374440436560484,18111.93531918657,675376.1889205093
543,2018-08-03 07:16:00,2018-08-03 09:21:00,2018-08-03 09:48:00,low,0.3523258454695353,19.085254458294152,21187.85130292039,601404.0145004169
544,2018-08-03 10:19:00,2018-08-03 12:25:00,2018-08-03 12:46:00,high,0.3202301971528713,20.1969835161711,20284.332138231723,570790.7469041509
545,2018-08-03 10:23:00,2018-08-03 12:24:00,2018-08-03 12:47:00,medium,0.1203038248961624,21.854966973781377,20416.989619546064,474927.6266114537
546,2018-08-03 15:00:00,2018-08-03 17:04:00,2018-08-03 17:33:00,low,1.9805482111476767,19.289393293046203,20143.766529068478,680053.4783560478
547,2018-08-03 15:57:00,2018-08-03 17:58:00,2018-08-03 18:24:00,medium,0.00707181723571914,19.98297877797654,20738.44754526549,498057.78135229694
